to,tp
80.0,70.01779
80.0,81.42739
100.0,80.825066
350.0,100.27067
140.0,324.46814
80.0,121.22678
80.0,83.00686
100.0,97.04753
109.99999999999999,116.38519
100.0,117.390785
100.0,100.15398
100.0,100.96102
100.0,102.14074
140.0,102.519325
90.0,140.10274
100.0,89.24509
90.0,103.98563
100.0,94.64072
90.0,104.6121
90.0,92.935326
100.0,92.867195
100.0,102.65557
109.99999999999999,101.119736
70.0,110.73244
60.0,72.23225
60.0,66.089874
50.0,67.2255
60.0,55.118324
60.0,63.908276
60.0,61.048683
50.0,60.322132
60.0,50.66054
60.0,61.83659
60.0,61.07611
60.0,60.6506
50.0,61.141926
60.0,55.051308
50.0,65.19138
70.0,52.62298
50.0,72.61531
60.0,50.511627
40.0,62.326443
50.0,41.988907
50.0,53.383915
60.0,52.351826
50.0,61.17346
60.0,50.66871
50.0,61.319237
60.0,51.06999
50.0,61.921795
70.0,51.237694
50.0,71.97181
60.0,50.19842
50.0,62.01718
60.0,51.902485
60.0,62.69888
60.0,61.195
50.0,60.22044
60.0,50.438805
50.0,61.387585
50.0,50.510586
50.0,50.848114
50.0,50.86334
60.0,50.247417
50.0,60.204086
50.0,48.938663
50.0,49.988026
50.0,50.581867
50.0,50.38909
60.0,50.200947
60.0,59.85467
50.0,59.09068
60.0,49.11149
100.0,60.86792
70.0,99.77992
70.0,66.044205
320.0,69.641426
80.0,309.64523
60.0,76.56083
70.0,60.296593
60.0,86.50709
70.0,73.24149
70.0,79.049706
70.0,71.05313
80.0,70.36553
70.0,80.74572
70.0,70.03999
100.0,71.59193
410.00000000000006,101.64883
270.0,372.80725
60.0,202.39111
70.0,73.98536
80.0,89.534256
80.0,104.99809
40.0,95.89798
50.0,46.250538
70.0,54.41607
70.0,74.045784
90.0,69.4243
70.0,88.13834
60.0,67.40141
50.0,61.058033
70.0,53.623215
90.0,74.44196
60.0,90.33106
50.0,58.122654
50.0,51.895386
60.0,54.3605
60.0,63.938866
50.0,64.71574
60.0,51.890827
50.0,62.186634
70.0,51.094902
50.0,71.65014
60.0,49.59114
50.0,61.144802
60.0,51.00313
50.0,61.77293
70.0,50.734337
70.0,71.23776
80.0,69.734665
60.0,84.06857
90.0,64.48725
70.0,94.69017
90.0,71.31144
70.0,92.487885
90.0,71.42447
70.0,92.42994
80.0,71.26012
80.0,82.80578
80.0,82.25433
80.0,82.02516
80.0,82.13593
70.0,81.88501
80.0,72.166016
70.0,83.13666
70.0,72.4375
70.0,72.725784
80.0,72.39716
70.0,81.68276
80.0,70.71322
80.0,81.58427
70.0,80.767654
90.0,71.21196
80.0,92.19311
100.0,80.44196
109.99999999999999,100.91404
100.0,108.526634
109.99999999999999,98.68873
90.0,110.854996
100.0,91.776405
100.0,104.2129
100.0,103.03192
109.99999999999999,102.62925
90.0,111.88716
120.0,92.1732
90.0,123.367744
100.0,91.829666
80.0,104.282524
90.0,84.58751
100.0,95.435165
90.0,103.45685
90.0,91.61734
80.0,92.84408
70.0,83.49663
80.0,74.850006
70.0,85.14445
60.0,73.22681
50.0,63.297363
70.0,53.777756
60.0,74.32986
60.0,61.202106
50.0,60.968605
60.0,51.456284
40.0,62.617424
60.0,41.3571
70.0,62.839745
50.0,70.46473
50.0,49.308647
60.0,51.91159
50.0,62.99242
60.0,51.856884
60.0,62.02685
60.0,60.979584
60.0,61.044624
50.0,61.535458
60.0,51.93325
60.0,63.02696
60.0,62.158615
50.0,61.388786
60.0,51.52853
50.0,62.461315
60.0,51.537643
60.0,62.193657
60.0,61.07297
50.0,60.788826
60.0,51.05779
50.0,62.067947
70.0,51.195545
50.0,71.66548
60.0,49.44455
50.0,60.82297
50.0,50.840836
50.0,51.224575
50.0,51.250885
50.0,50.299896
50.0,50.121048
50.0,49.49687
60.0,49.672184
50.0,60.052216
70.0,48.86824
50.0,70.06337
50.0,48.779896
60.0,50.51885
60.0,61.659973
50.0,60.0547
60.0,49.82569
90.0,60.918526
50.0,90.06563
60.0,47.95504
50.0,61.509415
40.0,52.318897
50.0,42.31246
40.0,52.774326
50.0,39.954823
60.0,50.32231
60.0,59.19851
60.0,57.9357
50.0,58.47022
60.0,49.500244
50.0,61.244385
70.0,50.623146
50.0,71.0191
60.0,49.110447
50.0,60.641796
50.0,50.424038
50.0,50.83106
50.0,50.865803
40.0,50.068085
50.0,39.67253
40.0,50.42328
50.0,39.361057
50.0,49.774113
60.0,49.122025
60.0,58.76
60.0,58.160835
60.0,58.73863
50.0,59.82558
60.0,50.25061
60.0,61.64473
50.0,60.984436
50.0,50.141125
50.0,51.103584
50.0,51.018715
50.0,50.356068
50.0,49.802383
50.0,49.286522
60.0,49.383587
60.0,59.715405
50.0,58.83135
60.0,49.1147
50.0,60.66298
60.0,50.14214
60.0,60.815136
60.0,60.036373
50.0,59.588337
60.0,50.111145
50.0,61.20695
60.0,50.261173
60.0,60.689907
60.0,59.628185
50.0,59.193096
70.0,49.726593
40.0,70.94961
50.0,39.373924
60.0,51.433674
80.0,61.307907
60.0,79.15775
80.0,57.488728
80.0,79.88383
100.0,79.313446
100.0,99.40748
109.99999999999999,97.97826
200.0,108.415276
100.0,192.17842
100.0,94.83895
100.0,104.408394
109.99999999999999,107.91836
120.0,116.097404
109.99999999999999,122.18026
470.0,109.76782
340.0,422.59747
100.0,243.14444
109.99999999999999,115.10949
109.99999999999999,128.80615
90.0,132.52628
109.99999999999999,107.708694
109.99999999999999,119.57341
130.0,111.12825
120.0,129.70389
120.0,118.23468
120.0,120.51325
130.0,121.7802
120.0,131.33112
130.0,120.93479
120.0,131.5826
80.0,121.132256
70.0,85.302956
70.0,78.922134
130.0,79.21282
80.0,135.25372
70.0,78.05897
80.0,72.38047
80.0,86.19624
60.0,84.80211
60.0,64.37419
60.0,66.16427
60.0,65.388725
70.0,64.01996
50.0,72.808235
60.0,51.44606
60.0,63.560177
60.0,62.836697
60.0,66.7379
60.0,66.774
50.0,64.0998
60.0,53.20618
50.0,63.766193
70.0,52.006985
50.0,72.701744
60.0,50.669666
40.0,62.70979
60.0,42.51889
50.0,64.24809
50.0,51.96665
50.0,51.93487
50.0,52.327923
60.0,52.23511
60.0,62.321186
50.0,60.3405
60.0,50.04686
60.0,61.49352
50.0,61.631115
60.0,51.07509
60.0,61.889984
60.0,60.942173
60.0,60.757763
60.0,60.59633
50.0,60.68609
60.0,50.8849
60.0,61.84047
60.0,60.76936
50.0,60.02806
50.0,50.2131
50.0,51.31273
50.0,51.609207
50.0,50.920757
50.0,50.31938
50.0,49.83068
60.0,49.90381
50.0,59.895172
60.0,49.10963
60.0,60.04732
70.0,59.667004
60.0,69.427345
70.0,59.163673
190.0,70.42859
370.0,186.98508
100.0,306.15222
90.0,100.57981
109.99999999999999,96.10265
80.0,128.6989
120.0,94.15626
109.99999999999999,130.16284
80.0,108.80806
560.0,82.032265
660.0,502.1117
330.0,378.24063
270.0,278.91064
290.0,256.82483
230.0,273.26117
250.0,222.25702
190.0,242.55061
80.0,186.85152
70.0,97.57181
60.0,91.61578
80.0,79.58377
80.0,93.35781
70.0,83.60166
60.0,70.164444
80.0,61.65152
70.0,83.10588
80.0,70.89615
80.0,80.933784
109.99999999999999,80.25093
600.0,109.80784
560.0,508.80298
320.0,333.68976
260.0,275.92957
280.0,247.06517
260.0,266.46454
240.0,243.65753
210.00000000000003,228.21185
100.0,204.30072
380.0,113.83454
620.0,374.63724
310.0,422.3841
270.0,255.60693
280.0,255.19463
240.0,260.6419
280.0,224.98358
230.0,259.79105
170.0,211.25124
170.0,168.34686
620.0,175.2338
460.0,520.30634
240.0,306.15048
250.0,227.42429
270.0,243.63754
250.0,256.82486
219.99999999999997,235.92168
170.0,212.25323
100.0,172.53972
200.0,115.08127
350.0,213.24963
300.0,306.39932
450.0,245.69331
450.0,369.7054
290.0,340.5737
270.0,254.13078
280.0,251.86198
200.0,257.86325
120.0,190.03964
120.0,127.092094
109.99999999999999,135.3077
560.0,124.3804
450.0,498.4838
490.0,296.02167
280.0,382.7389
280.0,241.45146
310.0,260.57047
280.0,277.24445
310.0,247.59323
330.0,275.02866
190.0,284.27774
130.0,181.03496
140.0,140.14914
150.0,155.50761
140.0,159.55211
130.0,143.94495
130.0,133.47542
100.0,134.37723
120.0,106.28402
100.0,128.63106
80.0,106.03729
60.0,87.12594
60.0,69.57519
60.0,72.08668
60.0,70.543816
60.0,69.234436
60.0,67.16429
50.0,64.45474
50.0,53.411522
50.0,54.41058
60.0,53.794662
60.0,62.811306
60.0,61.276497
70.0,60.97843
60.0,76.60722
60.0,66.22874
60.0,66.44921
60.0,64.966354
50.0,63.544407
60.0,52.574284
50.0,64.27568
60.0,53.86734
60.0,65.37096
70.0,63.495384
60.0,72.32805
70.0,61.140778
60.0,72.48555
60.0,62.457012
70.0,63.421963
60.0,73.7324
60.0,61.942097
50.0,62.902237
60.0,52.905663
60.0,63.43417
60.0,61.50419
70.0,60.464996
60.0,70.49776
70.0,59.757614
60.0,71.15249
60.0,60.772858
50.0,61.57876
60.0,51.811108
60.0,62.36008
50.0,61.073322
60.0,50.27328
60.0,61.377766
60.0,60.67132
70.0,60.40272
60.0,70.50411
60.0,59.830265
60.0,61.193222
50.0,61.609093
60.0,51.551395
50.0,62.180286
60.0,50.787968
70.0,61.276245
50.0,70.41711
70.0,49.377804
60.0,71.94717
70.0,60.369446
70.0,71.0893
60.0,70.58383
100.0,60.62338
50.0,102.1204
80.0,49.215736
320.0,83.30215
350.0,305.5501
160.0,260.8841
70.0,151.3206
80.0,84.75095
70.0,105.32458
70.0,91.91755
70.0,83.16126
80.0,74.79155
80.0,81.983345
100.0,80.66754
90.0,99.89417
290.0,88.76635
429.99999999999994,277.36124
100.0,324.38083
100.0,113.72555
100.0,111.76449
109.99999999999999,122.72119
109.99999999999999,127.90466
109.99999999999999,118.11587
90.0,111.14469
90.0,92.82136
100.0,95.1947
90.0,104.7318
100.0,92.734535
109.99999999999999,102.89758
109.99999999999999,110.94469
130.0,110.07394
109.99999999999999,129.54546
109.99999999999999,109.42883
130.0,113.24204
109.99999999999999,132.28014
130.0,111.34907
130.0,135.12808
120.0,133.62154
90.0,123.61402
100.0,95.98346
100.0,108.078545
109.99999999999999,105.77887
109.99999999999999,113.38004
100.0,111.09608
90.0,101.82254
130.0,94.19165
120.0,134.06166
140.0,118.593796
130.0,141.06317
130.0,132.38445
130.0,132.88919
130.0,132.98595
120.0,132.6597
109.99999999999999,123.46783
109.99999999999999,115.17587
109.99999999999999,116.08689
109.99999999999999,115.06681
109.99999999999999,114.02088
100.0,113.43036
100.0,103.71895
90.0,104.84651
100.0,95.21158
490.0,105.39756
570.0,441.74936
460.0,357.34595
120.0,347.3474
100.0,150.0736
109.99999999999999,123.47281
109.99999999999999,140.5378
100.0,130.63753
100.0,110.63212
90.0,104.74309
90.0,94.89139
90.0,95.6128
90.0,95.04004
80.0,94.247185
109.99999999999999,84.049126
90.0,113.836784
80.0,91.295135
80.0,83.96932
80.0,86.09255
80.0,85.74863
80.0,84.999756
80.0,84.052124
70.0,83.8238
80.0,73.944885
70.0,84.62704
70.0,73.43413
90.0,73.95278
70.0,93.63873
50.0,71.56224
50.0,53.624493
50.0,55.91364
60.0,55.225136
50.0,63.5929
40.0,55.912476
50.0,48.530624
50.0,59.544037
50.0,54.612095
50.0,51.944744
60.0,51.141273
50.0,61.484936
60.0,50.5686
50.0,61.633858
50.0,50.960167
50.0,51.75811
50.0,52.00778
60.0,51.50388
50.0,61.210163
50.0,50.259544
60.0,51.18502
60.0,61.687984
50.0,60.411995
60.0,50.341705
50.0,61.70382
60.0,51.040375
50.0,61.824413
40.0,50.630676
60.0,41.12582
30.0,62.698914
40.0,29.818485
30.0,41.832565
40.0,30.787283
40.0,40.323753
50.0,38.655033
60.0,47.74421
50.0,57.49805
60.0,47.01913
40.0,59.08071
50.0,39.240112
60.0,51.342434
40.0,60.742058
60.0,38.771965
60.0,60.94479
60.0,59.04109
60.0,58.995922
50.0,59.501778
50.0,49.917637
60.0,51.359364
40.0,61.309372
60.0,39.738922
50.0,61.2882
90.0,49.220768
80.0,90.18279
50.0,75.99635
60.0,48.585552
60.0,63.488274
219.99999999999997,63.080486
190.0,218.8209
120.0,158.27777
70.0,113.080925
50.0,77.96134
150.0,65.07269
130.0,166.40152
120.0,121.98758
109.99999999999999,115.25188
80.0,109.80554
100.0,85.223885
100.0,108.44815
100.0,103.7323
70.0,102.14303
80.0,72.98519
80.0,85.438576
200.0,84.42839
109.99999999999999,197.67677
109.99999999999999,99.65489
100.0,109.99999
100.0,105.59371
109.99999999999999,107.000824
100.0,115.188416
109.99999999999999,101.7931
109.99999999999999,112.27905
90.0,110.89717
100.0,92.514496
90.0,104.33277
109.99999999999999,93.85764
100.0,113.62636
90.0,100.837585
109.99999999999999,92.34429
109.99999999999999,113.24808
100.0,112.52369
260.0,103.83413
160.0,253.35951
80.0,141.04924
80.0,85.09687
90.0,95.30781
90.0,105.67036
70.0,99.89699
100.0,75.15718
100.0,104.67491
100.0,100.80187
80.0,100.90158
90.0,82.75369
100.0,94.83482
90.0,103.54493
100.0,91.9639
100.0,104.05195
109.99999999999999,102.754196
130.0,112.46618
109.99999999999999,130.13678
109.99999999999999,109.7587
300.0,113.284966
360.0,286.71048
140.0,281.60922
100.0,139.53279
200.0,113.32641
330.0,217.23979
290.0,294.64212
120.0,242.84987
80.0,126.975235
80.0,98.16182
100.0,104.74505
109.99999999999999,118.48656
100.0,116.30351
109.99999999999999,102.61102
100.0,113.3207
100.0,102.83003
80.0,104.03008
100.0,84.93438
90.0,105.96368
100.0,92.99553
90.0,103.07567
170.0,92.56379
500.0,170.14502
330.0,416.35135
290.0,243.16354
260.0,259.53162
230.0,240.64471
240.0,223.08022
240.0,232.8085
150.0,227.49545
100.0,154.09578
90.0,115.334625
90.0,108.76912
90.0,107.28589
80.0,102.66534
100.0,87.40524
70.0,105.368454
80.0,74.29501
80.0,88.13981
80.0,87.55779
80.0,85.18711
90.0,83.69515
90.0,92.577675
80.0,91.67769
70.0,82.468155
50.0,74.21912
60.0,55.738514
60.0,67.047874
50.0,64.501
50.0,52.246914
60.0,52.56447
50.0,62.405746
50.0,51.073265
50.0,51.475548
60.0,52.895103
50.0,67.50351
70.0,55.806046
50.0,76.149414
60.0,53.7423
60.0,64.98624
50.0,64.680786
70.0,54.441982
50.0,74.96256
50.0,51.647873
50.0,52.634743
50.0,52.925106
50.0,52.15964
50.0,51.453926
50.0,51.04712
60.0,50.712074
50.0,60.857117
60.0,49.813557
60.0,60.945034
50.0,60.46594
60.0,50.66162
50.0,62.199005
50.0,51.122444
50.0,51.564213
50.0,51.145737
50.0,50.603996
50.0,50.307434
50.0,49.779457
60.0,49.676548
50.0,59.897835
60.0,48.798996
60.0,59.89983
60.0,59.4535
50.0,59.79452
50.0,50.158215
90.0,51.521923
60.0,92.00836
40.0,57.398666
50.0,40.043636
60.0,53.811413
50.0,63.003418
160.0,50.120842
170.0,160.14296
80.0,148.32227
60.0,76.06719
50.0,66.15303
50.0,62.165752
80.0,61.14339
100.0,86.09451
320.0,97.271576
160.0,295.33838
100.0,133.5015
100.0,101.021286
109.99999999999999,113.70256
100.0,123.40258
100.0,108.5929
100.0,103.95823
90.0,102.6847
109.99999999999999,93.05012
109.99999999999999,113.05643
109.99999999999999,110.00029
290.0,110.27896
450.0,274.4849
160.0,341.79965
100.0,154.96832
120.0,113.03806
120.0,143.02715
120.0,136.84691
330.0,129.47621
350.0,308.9383
360.0,269.14505
340.0,296.174
100.0,286.79758
80.0,121.989555
90.0,104.7171
80.0,119.109436
80.0,98.92122
100.0,90.197624
100.0,102.89621
100.0,99.503136
80.0,100.23554
210.00000000000003,82.550476
90.0,213.14378
100.0,87.5719
90.0,105.0327
90.0,98.83688
90.0,98.76144
90.0,96.92494
90.0,93.85126
80.0,93.6131
90.0,83.57858
90.0,94.511314
120.0,93.21069
109.99999999999999,121.721695
109.99999999999999,110.77071
630.0,115.16703
400.0,538.70575
350.0,267.05447
120.0,299.75925
100.0,134.73912
109.99999999999999,122.62523
100.0,138.06816
150.0,118.440895
100.0,159.71544
120.0,102.42463
120.0,124.89632
109.99999999999999,122.669106
120.0,112.98964
120.0,123.59116
109.99999999999999,121.71114
100.0,112.9365
130.0,104.82753
80.0,134.30415
80.0,83.61738
80.0,88.64301
80.0,88.16832
80.0,86.159325
70.0,84.398994
60.0,73.20334
60.0,64.19144
60.0,64.891655
50.0,64.06277
50.0,52.716095
40.0,52.839424
60.0,42.28986
40.0,63.4654
40.0,40.672604
50.0,41.55828
60.0,58.796467
70.0,66.84246
60.0,74.35487
70.0,60.966736
50.0,71.88455
40.0,51.710052
50.0,43.37667
50.0,55.44878
50.0,52.801937
50.0,51.595676
60.0,51.24172
50.0,61.530045
60.0,50.882107
50.0,62.08335
60.0,51.44901
50.0,62.280083
60.0,51.864082
50.0,62.03204
40.0,51.040398
60.0,41.333076
40.0,62.987194
70.0,40.120327
50.0,71.62658
60.0,48.412846
60.0,60.002903
50.0,60.272335
60.0,49.89461
40.0,61.303802
50.0,39.81918
50.0,51.619247
50.0,50.341984
50.0,49.253696
60.0,49.44806
50.0,59.741955
60.0,49.309605
70.0,60.41476
80.0,70.10346
50.0,78.74839
50.0,48.85395
50.0,52.057564
50.0,53.2376
60.0,52.004288
40.0,60.7504
50.0,38.95093
40.0,50.765785
80.0,40.237415
70.0,81.21862
60.0,66.26454
70.0,57.564407
109.99999999999999,70.87633
50.0,110.04639
50.0,48.699776
50.0,52.788273
50.0,55.023174
70.0,53.778168
50.0,71.80901
60.0,48.096874
60.0,60.23588
50.0,60.201263
50.0,50.211563
50.0,50.971004
50.0,50.775047
50.0,50.387615
50.0,49.833008
60.0,49.601646
50.0,59.926632
50.0,48.908756
60.0,50.033695
50.0,60.949837
60.0,50.064022
50.0,60.59113
60.0,49.632397
40.0,60.54066
60.0,39.76866
40.0,61.622993
60.0,39.39514
50.0,60.625515
60.0,48.695988
50.0,59.713715
50.0,49.64949
60.0,50.37406
50.0,61.270287
50.0,50.500397
40.0,50.68665
50.0,40.474197
50.0,51.24015
40.0,49.760494
30.0,39.032272
40.0,29.486183
40.0,40.929775
60.0,39.47598
60.0,58.604183
50.0,56.23077
60.0,46.892048
50.0,59.605328
50.0,49.555965
40.0,50.552834
50.0,40.600914
60.0,51.149216
60.0,59.828415
50.0,58.114067
60.0,48.39723
60.0,60.422535
50.0,60.00083
80.0,49.933422
70.0,81.012505
80.0,67.89153
80.0,78.87082
80.0,79.30967
90.0,80.1247
100.0,91.01799
190.0,99.65122
380.0,183.37877
100.0,319.8245
90.0,103.51838
109.99999999999999,97.54131
90.0,129.33539
109.99999999999999,103.763695
100.0,119.13749
90.0,100.58923
140.0,92.05306
140.0,141.48659
130.0,133.48016
120.0,126.713585
120.0,120.745125
130.0,123.24163
140.0,132.89357
109.99999999999999,139.75154
109.99999999999999,111.21141
109.99999999999999,114.486275
109.99999999999999,114.623886
90.0,113.83488
60.0,94.12754
80.0,66.18419
50.0,88.389755
60.0,55.00396
50.0,64.91991
60.0,53.010933
80.0,62.395546
50.0,80.99941
40.0,48.828632
20.0,41.690697
30.0,23.45063
30.0,35.03104
60.0,33.657322
60.0,65.2958
60.0,58.726574
60.0,58.03511
60.0,60.140617
50.0,61.294086
60.0,52.204437
50.0,63.073044
50.0,51.687637
50.0,52.725723
50.0,53.060295
50.0,52.635475
40.0,52.247337
60.0,41.734142
50.0,63.244717
60.0,51.06625
60.0,61.39838
60.0,60.91754
50.0,61.118862
60.0,51.805656
50.0,62.74898
50.0,51.216072
60.0,51.567543
40.0,61.216373
60.0,39.61714
40.0,61.352894
60.0,39.373505
60.0,61.29257
50.0,59.180023
60.0,48.378002
50.0,59.778828
60.0,48.98713
50.0,60.07439
50.0,49.625748
40.0,50.39964
80.0,40.697483
70.0,82.15791
60.0,66.91331
50.0,57.936443
70.0,50.82636
60.0,72.88431
60.0,60.493305
130.0,60.293785
60.0,130.30968
70.0,55.826267
50.0,71.36306
50.0,54.27808
50.0,55.279934
50.0,54.19516
50.0,51.27809
50.0,50.508938
60.0,49.73046
60.0,59.930386
50.0,58.77571
70.0,48.91792
70.0,70.83931
80.0,68.70766
50.0,78.87133
50.0,49.199287
50.0,52.518806
40.0,53.561005
90.0,41.79782
60.0,92.5487
80.0,55.75822
70.0,78.79025
60.0,69.18972
40.0,61.02813
60.0,42.73728
50.0,64.73535
50.0,51.712975
90.0,50.629032
100.0,90.67999
80.0,94.9871
60.0,76.454
70.0,61.097786
50.0,76.12345
60.0,54.761642
50.0,64.653076
50.0,51.96773
50.0,51.377876
40.0,51.01746
80.0,39.994537
70.0,81.53059
90.0,66.19514
80.0,87.419586
90.0,77.64891
80.0,89.9078
90.0,81.12638
90.0,92.29364
90.0,91.82546
80.0,91.37687
80.0,82.00215
80.0,83.08473
80.0,82.91803
80.0,82.916145
90.0,82.300514
90.0,92.010445
90.0,90.89292
80.0,91.03207
80.0,81.65553
70.0,83.19517
70.0,73.38879
50.0,73.64373
70.0,53.72569
140.0,75.1676
240.0,140.45988
60.0,215.52727
70.0,60.891747
90.0,75.961845
100.0,104.24764
109.99999999999999,107.21434
100.0,111.28335
240.0,97.965096
130.0,231.287
150.0,117.74438
120.0,149.56009
210.00000000000003,124.16653
330.0,210.47658
130.0,286.60413
130.0,127.395226
150.0,138.61491
140.0,161.26106
160.0,146.7864
140.0,162.59062
140.0,138.9326
160.0,142.19498
140.0,160.42317
130.0,139.71155
290.0,133.48846
460.0,276.7725
160.0,355.622
100.0,157.42647
109.99999999999999,113.78228
90.0,133.8971
70.0,110.3895
60.0,84.93697
60.0,68.52219
50.0,67.87189
60.0,57.534
50.0,64.90563
60.0,51.942966
40.0,62.121056
50.0,41.175686
50.0,52.90363
50.0,52.03952
60.0,53.13317
50.0,62.55806
70.0,51.464508
60.0,72.645676
60.0,62.026455
50.0,65.02786
60.0,54.337658
40.0,64.761696
50.0,43.440765
50.0,54.357323
40.0,53.500717
50.0,42.21543
50.0,53.16955
60.0,52.239334
50.0,61.944996
60.0,50.8449
50.0,64.33252
50.0,56.65651
50.0,55.214764
50.0,53.798878
60.0,52.664658
40.0,61.952343
50.0,39.972206
40.0,51.406265
60.0,40.539288
40.0,60.960327
60.0,38.54125
60.0,59.936844
60.0,58.827774
60.0,58.36766
50.0,59.3241
60.0,49.788403
50.0,61.477978
60.0,50.445316
50.0,60.85247
80.0,50.116756
40.0,81.095
50.0,38.871353
50.0,51.57412
60.0,52.188274
60.0,60.731388
60.0,59.13715
70.0,58.63816
60.0,69.47378
50.0,59.201473
50.0,50.63494
50.0,52.201206
40.0,51.841522
60.0,40.943035
40.0,61.40804
60.0,38.679073
50.0,60.268738
60.0,48.7256
50.0,59.61861
60.0,49.113026
50.0,60.01982
50.0,49.482185
50.0,50.315437
50.0,50.424683
40.0,50.166195
20.0,39.924156
40.0,19.921011
30.0,42.34426
40.0,28.924252
60.0,38.364693
50.0,57.67262
60.0,45.64241
50.0,57.694008
50.0,48.74651
60.0,50.11708
40.0,60.810364
50.0,39.304783
50.0,51.10846
50.0,50.361942
60.0,49.688465
60.0,59.89111
60.0,58.75723
50.0,59.0933
70.0,49.694893
50.0,71.298485
60.0,49.304554
40.0,60.98625
50.0,40.31331
40.0,51.880264
50.0,40.680187
50.0,50.539803
50.0,49.20159
60.0,48.652332
50.0,59.1463
60.0,48.35939
50.0,59.791348
60.0,49.324627
80.0,60.17195
80.0,78.9788
80.0,76.602325
80.0,77.51913
80.0,79.21479
80.0,80.92216
90.0,81.555504
80.0,91.4769
100.0,80.72337
90.0,101.39465
90.0,90.008644
80.0,91.25178
100.0,82.410675
80.0,102.94141
70.0,81.35127
90.0,73.23334
70.0,94.34177
100.0,71.95751
400.0,102.64514
520.0,366.00436
160.0,349.47705
100.0,164.33963
210.00000000000003,116.25638
109.99999999999999,232.24437
70.0,120.44207
70.0,85.001495
70.0,83.62065
100.0,80.96657
109.99999999999999,106.616554
100.0,107.486725
109.99999999999999,97.14085
100.0,109.68292
170.0,100.94529
109.99999999999999,169.19765
130.0,106.14205
120.0,132.14883
90.0,122.38775
90.0,95.936035
70.0,98.61333
80.0,77.65232
70.0,87.73521
60.0,75.01792
60.0,64.274086
60.0,64.63526
50.0,63.60013
50.0,52.913326
50.0,52.768852
50.0,52.067284
50.0,51.547955
50.0,50.76319
60.0,50.813446
50.0,65.38169
60.0,57.114803
60.0,65.36054
50.0,62.822
60.0,53.140373
40.0,63.60658
50.0,41.629917
50.0,52.723164
60.0,51.34954
40.0,60.799538
70.0,39.984863
50.0,72.41286
50.0,50.030754
60.0,51.37321
50.0,63.58697
60.0,51.773994
40.0,62.872643
50.0,41.664944
40.0,53.02766
30.0,41.86399
20.0,30.963564
30.0,21.077288
50.0,31.324633
70.0,49.72029
60.0,66.05498
50.0,54.322506
60.0,47.11454
60.0,60.72108
50.0,60.49547
50.0,50.062088
50.0,50.70684
50.0,50.80476
50.0,50.713173
50.0,50.15691
60.0,49.9146
80.0,60.074604
80.0,78.92022
50.0,76.99893
60.0,48.648388
60.0,62.737007
40.0,62.65375
60.0,41.60707
50.0,62.461174
50.0,49.969933
60.0,50.014835
90.0,60.23025
90.0,89.05747
80.0,85.63101
90.0,77.50016
80.0,90.39741
70.0,81.22257
80.0,72.78088
80.0,83.26079
109.99999999999999,81.213646
130.0,109.73257
170.0,124.681465
130.0,160.28877
130.0,123.19575
90.0,130.6866
70.0,96.26874
60.0,80.482376
90.0,70.94183
80.0,98.21345
80.0,81.26478
60.0,80.40135
100.0,61.542355
80.0,103.790794
70.0,79.51327
90.0,71.653175
70.0,93.64729
80.0,71.56153
70.0,83.163925
80.0,72.09698
60.0,82.28062
60.0,61.80205
120.0,62.88797
50.0,122.73006
70.0,48.27486
60.0,73.27402
90.0,64.19366
70.0,94.08661
70.0,70.51523
70.0,71.33036
70.0,72.80008
60.0,72.7685
70.0,62.741882
60.0,73.52569
50.0,62.910137
60.0,54.179646
60.0,65.05041
70.0,63.312813
60.0,71.9834
60.0,60.302746
50.0,61.157475
60.0,52.13804
50.0,62.964138
40.0,51.515404
50.0,41.12809
50.0,52.72886
50.0,51.04471
40.0,50.05799
30.0,39.98238
40.0,30.538677
30.0,42.033497
60.0,29.80215
60.0,60.60874
70.0,56.585648
90.0,66.63239
60.0,88.16575
80.0,57.997505
70.0,82.302795
80.0,71.406906
70.0,82.47077
90.0,71.663635
80.0,92.01276
80.0,80.50263
70.0,81.58828
70.0,72.494896
80.0,73.58379
70.0,83.21634
60.0,71.2515
60.0,62.06469
70.0,63.16168
60.0,73.00645
70.0,61.084667
70.0,71.31021
70.0,70.27266
70.0,70.4201
70.0,70.73777
80.0,70.72697
60.0,80.94371
70.0,60.40367
60.0,72.289314
80.0,61.517937
70.0,81.567215
50.0,69.29591
60.0,50.052254
40.0,63.104645
60.0,42.048077
50.0,63.28198
60.0,50.61593
60.0,60.26998
50.0,59.941017
50.0,49.859245
50.0,51.614887
50.0,51.61893
50.0,51.480793
40.0,50.908882
30.0,40.44571
40.0,30.82026
40.0,41.84754
40.0,40.142994
60.0,38.837944
60.0,58.943977
50.0,56.949467
60.0,47.839455
50.0,60.11849
50.0,50.159042
50.0,51.174625
50.0,51.208927
50.0,50.75689
60.0,50.503624
50.0,60.484283
60.0,49.240967
50.0,60.440075
60.0,49.832897
60.0,61.097317
40.0,60.34723
50.0,39.737045
50.0,51.960953
40.0,50.621544
60.0,39.71895
50.0,60.537273
60.0,48.277023
60.0,59.33471
60.0,58.92229
50.0,59.176395
60.0,49.91097
50.0,61.1209
70.0,50.23541
40.0,70.64729
50.0,38.563774
50.0,50.801544
50.0,50.704567
50.0,49.54183
50.0,49.52929
60.0,49.3141
60.0,59.709057
50.0,58.832214
60.0,48.95037
